docid,source,sourcetype,target,targettype,type
78,Knowledge Graph-Based Rag,Topic,Symbolic Validator,Topic,INCLUDES
78,Cristina Cornelio,Author,Hierarchical Planning For Complex Tasks With Knowledge Graph-Rag And Symbolic Verification,Paper,AUTHORED
78,Flavio Petruzzellis,Author,Hierarchical Planning For Complex Tasks With Knowledge Graph-Rag And Symbolic Verification,Paper,AUTHORED
78,Pietro Lio,Author,Hierarchical Planning For Complex Tasks With Knowledge Graph-Rag And Symbolic Verification,Paper,AUTHORED
79,A Pilot Empirical Study On When And How To Use Knowledge Graphs As Retrieval Augmented Generation,Paper,Xujie Yuan,Author,AUTHORED
79,A Pilot Empirical Study On When And How To Use Knowledge Graphs As Retrieval Augmented Generation,Paper,Yongxu Liu,Author,AUTHORED
79,A Pilot Empirical Study On When And How To Use Knowledge Graphs As Retrieval Augmented Generation,Paper,Shimin Di,Author,AUTHORED
79,A Pilot Empirical Study On When And How To Use Knowledge Graphs As Retrieval Augmented Generation,Paper,Shiwen Wu,Author,AUTHORED
79,A Pilot Empirical Study On When And How To Use Knowledge Graphs As Retrieval Augmented Generation,Paper,Libin Zheng,Author,AUTHORED
79,A Pilot Empirical Study On When And How To Use Knowledge Graphs As Retrieval Augmented Generation,Paper,Rui Meng,Author,AUTHORED
79,A Pilot Empirical Study On When And How To Use Knowledge Graphs As Retrieval Augmented Generation,Paper,Lei Chen,Author,AUTHORED
79,A Pilot Empirical Study On When And How To Use Knowledge Graphs As Retrieval Augmented Generation,Paper,Xiaofang Zhou,Author,AUTHORED
79,A Pilot Empirical Study On When And How To Use Knowledge Graphs As Retrieval Augmented Generation,Paper,Jian Yin,Author,AUTHORED
80,Failure Mode And Effects Analysis (Fmea),Topic,Fmea Data,Topic,COVERS
80,Large Language Models (Llms),Topic,Retrieval-Augmented Generation (Rag),Topic,RELATED_TO
80,Retrieval-Augmented Generation (Rag),Topic,Knowledge Graph (Kg),Topic,RELATED_TO
80,Knowledge Graph (Kg),Topic,Fmea-Kg,Topic,INCLUDES
80,Fmea-Kg,Topic,Kg-Enhanced Rag Framework,Topic,COVERS
80,Lukas Bahr,Author,Knowledge Graph Enhanced Retrieval-Augmented Generation For Failure Mode And Effects Analysis,Paper,AUTHORED
80,Christoph Wehner,Author,Knowledge Graph Enhanced Retrieval-Augmented Generation For Failure Mode And Effects Analysis,Paper,AUTHORED
80,Judith Wewerka,Author,Knowledge Graph Enhanced Retrieval-Augmented Generation For Failure Mode And Effects Analysis,Paper,AUTHORED
80,José Bittencourt,Author,Knowledge Graph Enhanced Retrieval-Augmented Generation For Failure Mode And Effects Analysis,Paper,AUTHORED
80,Ute Schmid,Author,Knowledge Graph Enhanced Retrieval-Augmented Generation For Failure Mode And Effects Analysis,Paper,AUTHORED
80,Rüdiger Daub,Author,Knowledge Graph Enhanced Retrieval-Augmented Generation For Failure Mode And Effects Analysis,Paper,AUTHORED
81,Attributed Community-Based Hierarchical Rag,Paper,Retrieval-Augmented Generation,Topic,COVERS
82,Large Language Models,Topic,Education,Topic,RELATED_TO
82,Large Language Models,Topic,Finance,Topic,RELATED_TO
82,Large Language Models,Topic,Medicine,Topic,RELATED_TO
82,Hyper-Rag,Paper,Neurologycrop Dataset,Topic,COVERS
82,Hyper-Rag,Paper,Graph Rag,Topic,RELATED_TO
82,Hyper-Rag,Paper,Light Rag,Topic,RELATED_TO
82,Hyper-Rag,Paper,Hyper-Rag-Lite,Topic,RELATED_TO
82,Hyper-Rag,Paper,High-Stakes Applications,Topic,RELATED_TO
82,High-Stakes Applications,Topic,Medical Diagnostics,Topic,RELATED_TO
83,Graph Rag-Tool Fusion,Topic,Toollinkos,Topic,COVERS
83,Graph Rag-Tool Fusion,Topic,Toolsandbox,Topic,COVERS
83,Toollinkos,Topic,573 Fictional Tools,Topic,INCLUDES
83,Toollinkos,Topic,15 Industries,Topic,INCLUDES
83,Toollinkos,Topic,6.3 Tool Dependencies,Topic,INCLUDES
83,Elias Lumer,Author,Graph Rag-Tool Fusion,Topic,AUTHORED
83,Pradeep Honaganahalli Basavaraju,Author,Graph Rag-Tool Fusion,Topic,AUTHORED
83,Myles Mason,Author,Graph Rag-Tool Fusion,Topic,AUTHORED
83,James A. Burke,Author,Graph Rag-Tool Fusion,Topic,AUTHORED
83,Vamse Kumar Subbiah,Author,Graph Rag-Tool Fusion,Topic,AUTHORED
83,Get Stock Price Api,Topic,Stock Ticker Api,Topic,RELATED_TO
83,Stock Ticker Api,Topic,Os-Level Internet Connectivity Tools,Topic,RELATED_TO
83,Naive Rag,Topic,Toollinkos,Topic,RELATED_TO
83,Naive Rag,Topic,Toolsandbox,Topic,RELATED_TO
84,Graph Retrieval Augmented Generation (Grag),Topic,Knowledge Graph (Kgs),Topic,INCLUDES
84,Graph Retrieval Augmented Generation (Grag),Topic,Large-Scale Language Models (Llms),Topic,INCLUDES
84,Fast Think-On-Graph (Fasttog),Topic,Graph Retrieval Augmented Generation (Grag),Topic,RELATED_TO
84,Fast Think-On-Graph (Fasttog),Topic,Community Detection,Topic,INCLUDES
84,Fast Think-On-Graph (Fasttog),Topic,Community Pruning,Topic,INCLUDES
84,Fast Think-On-Graph (Fasttog),Topic,Community-To-Text Methods,Topic,INCLUDES
84,Fast Think-On-Graph (Fasttog),Topic,Experimental Results,Topic,INCLUDES
84,Experimental Results,Topic,Higher Accuracy,Topic,RELATED_TO
84,Experimental Results,Topic,Faster Reasoning,Topic,RELATED_TO
84,Experimental Results,Topic,Better Explainability,Topic,RELATED_TO
84,Xujian Liang,Author,Fast Think-On-Graph (Fasttog),Topic,AUTHORED
84,Zhaoquan Gu,Author,Fast Think-On-Graph (Fasttog),Topic,AUTHORED
85,Retrieval From Graph Data,Topic,Large Language Models,Topic,RELATED_TO
85,Large Language Models,Topic,Graphrag System,Topic,RELATED_TO
85,Knowledge Graphs,Topic,Knowledge Base Question Answering,Topic,RELATED_TO
85,Knowledge Base Question Answering,Topic,Langchain,Topic,RELATED_TO
85,Knowledge Base Question Answering,Topic,Llamaindex,Topic,RELATED_TO
85,Wikidata,Topic,Freebase,Topic,RELATED_TO
85,Property Graph Views,Topic,Wikidata,Topic,RELATED_TO
85,Cypher,Topic,Property Graph Views,Topic,RELATED_TO
85,Cypherbench,Topic,Wikidata,Topic,AUTHORED
85,Yanlin Feng,Author,Cypherbench,Topic,AUTHORED
85,Simone Papicchio,Author,Cypherbench,Topic,AUTHORED
85,Sajjadur Rahman,Author,Cypherbench,Topic,AUTHORED
86,Kg-Retriever,Topic,Knowledge Graph-Based Rag Framework,Topic,INCLUDES
86,Kg-Retriever,Topic,Hierarchical Knowledge Retriever,Topic,INCLUDES
86,Kg-Retriever,Topic,Retrieval Efficiency,Topic,RELATED_TO
86,Kg-Retriever,Topic,Information Fragmentation Problem,Topic,RELATED_TO
86,Kg-Retriever,Topic,Cross-Document Retrieval,Topic,RELATED_TO
86,Kg-Retriever,Topic,Public Qa Datasets,Topic,RELATED_TO
86,Weijie Chen,Author,Kg-Retriever,Topic,AUTHORED
86,Ting Bai,Author,Kg-Retriever,Topic,AUTHORED
86,Jinbo Su,Author,Kg-Retriever,Topic,AUTHORED
86,Jian Luan,Author,Kg-Retriever,Topic,AUTHORED
86,Wei Liu,Author,Kg-Retriever,Topic,AUTHORED
86,Chuan Shi,Author,Kg-Retriever,Topic,AUTHORED
87,Communitykg-Rag,Topic,Rong-Ching Chang,Author,AUTHORED
87,Communitykg-Rag,Topic,Jiawei Zhang,Author,AUTHORED
88,Retrieval-Augmented Generation,Topic,Large Language Models,Topic,RELATED_TO
88,Retrieval-Augmented Generation,Topic,Knowledge Graphs,Topic,RELATED_TO
88,Retrieval-Augmented Generation,Topic,Text Documents,Topic,RELATED_TO
88,Hydra,Topic,Multi-Hop Reasoning,Topic,RELATED_TO
88,Hydra,Topic,Multi-Entity Questions,Topic,RELATED_TO
88,Hydra,Topic,Multi-Source Verification,Topic,RELATED_TO
88,Hydra,Topic,Effective Graph Utilization,Topic,RELATED_TO
88,Hydra,Topic,Agent-Driven Exploration,Topic,RELATED_TO
88,Hydra,Topic,Tri-Factor Cross-Source Verification,Topic,RELATED_TO
88,Tri-Factor Cross-Source Verification,Topic,Source Trustworthiness Assessment,Topic,RELATED_TO
88,Tri-Factor Cross-Source Verification,Topic,Cross-Source Corroboration,Topic,RELATED_TO
88,Tri-Factor Cross-Source Verification,Topic,Entity-Path Alignment,Topic,RELATED_TO
88,Hydra,Topic,Gpt-3.5,Topic,RELATED_TO
88,Hydra,Topic,Tog-2,Topic,RELATED_TO
88,Hydra,Topic,Llama-3.1-8B,Topic,RELATED_TO
88,Hydra,Topic,Gpt-4-Turbo,Topic,RELATED_TO
88,Xingyu Tan,Author,Hydra,Topic,AUTHORED
88,Xiaoyang Wang,Author,Hydra,Topic,AUTHORED
88,Qing Liu,Author,Hydra,Topic,AUTHORED
88,Xiwei Xu,Author,Hydra,Topic,AUTHORED
88,Xin Yuan,Author,Hydra,Topic,AUTHORED
88,Liming Zhu,Author,Hydra,Topic,AUTHORED
88,Wenjie Zhang,Author,Hydra,Topic,AUTHORED
89,Synthkg,Paper,Knowledge Graphs,Topic,COVERS
89,Synthkg,Paper,Retrieval-Augmented Generation,Topic,COVERS
90,Kare,Paper,Clinical Decision Support,Topic,COVERS
90,Kare,Paper,Knowledge Graph,Topic,COVERS
90,Kare,Paper,Retrieval-Augmented Generation,Topic,COVERS
90,Kare,Paper,Prediction Accuracy,Topic,COVERS
90,Kare,Paper,Healthcare Predictions,Topic,COVERS
90,Kare,Paper,Mimic-Iii,Topic,RELATED_TO
90,Kare,Paper,Mimic-Iv,Topic,RELATED_TO
90,Large Language Models,Topic,Kare,Paper,RELATED_TO
91,Pennylane Dataset,Topic,Pennylane,Topic,COVERS
91,Pennylane Dataset,Topic,Large Language Models,Topic,COVERS
91,Pennylane Dataset,Topic,Abdul Basit,Author,AUTHORED
91,Pennylane Dataset,Topic,Nouhaila Innan,Author,AUTHORED
91,Pennylane Dataset,Topic,Haider Asif,Author,AUTHORED
91,Pennylane Dataset,Topic,Minghao Shao,Author,AUTHORED
91,Pennylane Dataset,Topic,Muhammad Kashif,Author,AUTHORED
91,Pennylane Dataset,Topic,Alberto Marchisio,Author,AUTHORED
91,Pennylane Dataset,Topic,Muhammad Shafique,Author,AUTHORED
91,Graphrag,Topic,Gpt-4O Mini,Topic,RELATED_TO
91,Retrieval-Augmented Generation,Topic,Graphrag,Topic,RELATED_TO
91,Pennylane,Topic,Quantum Software Development,Topic,RELATED_TO
91,Quantum Programming Tasks,Topic,Pennylane,Topic,RELATED_TO
92,Graph Rag,Topic,Legal Norms,Topic,COVERS
92,Graph Rag,Topic,Hudson De Martim,Author,AUTHORED
92,Graph Rag,Topic,Artificial Intelligence Applied To Law,Topic,RELATED_TO
92,Artificial Intelligence Applied To Law,Topic,Legal Research,Topic,RELATED_TO
92,Artificial Intelligence Applied To Law,Topic,Legislative Analysis,Topic,RELATED_TO
92,Artificial Intelligence Applied To Law,Topic,Decision Support,Topic,RELATED_TO
93,Mmrag,Topic,Retrieval-Augmented Generation,Topic,COVERS
93,Mmrag,Topic,Multi-Modal Rag Systems,Topic,COVERS
93,Mmrag,Topic,Question-Answering Datasets,Topic,COVERS
93,Mmrag,Topic,Document Relevance,Topic,COVERS
93,Mmrag,Topic,Dataset Relevance,Topic,COVERS
93,Mmrag,Topic,Rag Implementations,Topic,COVERS
93,Mmrag,Topic,Mmrag Benchmark,Topic,COVERS
93,Chuan Xu,Author,Mmrag,Topic,AUTHORED
93,Qiaosheng Chen,Author,Mmrag,Topic,AUTHORED
93,Yutong Feng,Author,Mmrag,Topic,AUTHORED
93,Gong Cheng,Author,Mmrag,Topic,AUTHORED
94,Tobugraph,Topic,Retrieval-Augmented Generation (Rag),Topic,RELATED_TO
94,Tobugraph,Topic,Tobu,Topic,RELATED_TO
94,Savini Kashmira,Author,Tobugraph,Topic,AUTHORED
94,Jayanaka L. Dantanarayana,Author,Tobugraph,Topic,AUTHORED
94,Joshua Brodsky,Author,Tobugraph,Topic,AUTHORED
94,Ashish Mahendra,Author,Tobugraph,Topic,AUTHORED
94,Yiping Kang,Author,Tobugraph,Topic,AUTHORED
94,Krisztian Flautner,Author,Tobugraph,Topic,AUTHORED
94,Lingjia Tang,Author,Tobugraph,Topic,AUTHORED
94,Jason Mars,Author,Tobugraph,Topic,AUTHORED
95,Retrieval-Augmented Generation,Topic,Large Language Models,Topic,RELATED_TO
95,Retrieval-Augmented Generation,Topic,External Databases,Topic,RELATED_TO
95,Graph-Based Rag,Topic,Pathrag,Topic,RELATED_TO
95,Pathrag,Topic,Large Language Models,Topic,RELATED_TO
95,Pathrag,Topic,Https://Github.Com/Bupt-Gamma/Pathrag,Paper,COVERS
95,Boyu Chen,Author,Https://Github.Com/Bupt-Gamma/Pathrag,Paper,AUTHORED
95,Zirui Guo,Author,Https://Github.Com/Bupt-Gamma/Pathrag,Paper,AUTHORED
95,Zidan Yang,Author,Https://Github.Com/Bupt-Gamma/Pathrag,Paper,AUTHORED
95,Yuluo Chen,Author,Https://Github.Com/Bupt-Gamma/Pathrag,Paper,AUTHORED
95,Junze Chen,Author,Https://Github.Com/Bupt-Gamma/Pathrag,Paper,AUTHORED
95,Zhenghao Liu,Author,Https://Github.Com/Bupt-Gamma/Pathrag,Paper,AUTHORED
95,Chuan Shi,Author,Https://Github.Com/Bupt-Gamma/Pathrag,Paper,AUTHORED
95,Cheng Yang,Author,Https://Github.Com/Bupt-Gamma/Pathrag,Paper,AUTHORED
96,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Lingxiao Guan,Author,AUTHORED
96,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Yuanhao Huang,Author,AUTHORED
96,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Jie Liu,Author,AUTHORED
96,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Retrieval Augmented Generation,Topic,INCLUDES
96,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Multi-Document Relationships,Topic,INCLUDES
96,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Local Knowledge Graph,Topic,INCLUDES
96,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Layerwise Summarization,Topic,INCLUDES
96,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Small Language Model,Topic,INCLUDES
96,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Biomedical Qa Benchmarks,Topic,INCLUDES
96,Biomedical Question Answering Via Multi-Level Summarization On A Local Knowledge Graph,Paper,Methodology,Topic,INCLUDES
97,Agentic Reasoning,Topic,Large Language Model (Llm),Topic,RELATED_TO
97,Agentic Reasoning,Topic,Mind Map Agent,Topic,INCLUDES
97,Https://Github.Com/Theworldofagents/Agentic-Reasoning,Paper,Junde Wu,Author,AUTHORED
97,Https://Github.Com/Theworldofagents/Agentic-Reasoning,Paper,Jiayuan Zhu,Author,AUTHORED
97,Https://Github.Com/Theworldofagents/Agentic-Reasoning,Paper,Yuyuan Liu,Author,AUTHORED
98,Mag-Rag,Paper,Automated Optimization Modeling,Topic,COVERS
98,Mag-Rag,Paper,Large Language Models,Topic,COVERS
98,Mag-Rag,Paper,Prompt Engineering,Topic,COVERS
98,Mag-Rag,Paper,Sensor Array Signal Processing,Topic,COVERS
98,Mag-Rag,Paper,Retrieval-Augmented Generation,Topic,COVERS
98,Mag-Rag,Paper,Multi-Agent Structure,Topic,COVERS
98,Mag-Rag,Paper,Graph-Based Rag Process,Topic,COVERS
99,Hybrid Rag System,Paper,Ye Yuan,Author,AUTHORED
99,Hybrid Rag System,Paper,Chengwu Liu,Author,AUTHORED
99,Hybrid Rag System,Paper,Jingyang Yuan,Author,AUTHORED
99,Hybrid Rag System,Paper,Gongbo Sun,Author,AUTHORED
99,Hybrid Rag System,Paper,Siqi Li,Author,AUTHORED
99,Hybrid Rag System,Paper,Ming Zhang,Author,AUTHORED
99,Hybrid Rag System,Paper,Crag Dataset,Topic,COVERS
99,Hybrid Rag System,Paper,Meta Crag Kdd Cup 2024 Competition,Topic,COVERS
100,Massive Open Online Courses (Moocs),Topic,Large Language Models (Llms),Topic,RELATED_TO
100,Large Language Models (Llms),Topic,Retrieval-Augmented Generation (Rag),Topic,RELATED_TO
100,Retrieval-Augmented Generation (Rag),Topic,Graph Rag Pipeline,Topic,RELATED_TO
100,Graph Rag Pipeline,Topic,Educational Knowledge Graphs (Edukgs),Topic,INCLUDES
100,Graph Rag Pipeline,Topic,Personal Knowledge Graphs (Pkgs),Topic,INCLUDES
100,Graph Rag Pipeline,Topic,Coursemapper,Topic,INCLUDES
100,Question Generation Method,Topic,Personal Knowledge Graphs (Pkgs),Topic,COVERS
100,Question Answering Method,Topic,Educational Knowledge Graphs (Edukgs),Topic,COVERS
100,Mohamed Abdelmagied,Author,Graph Rag Pipeline,Topic,AUTHORED
100,Mohamed Amine Chatti,Author,Graph Rag Pipeline,Topic,AUTHORED
100,Shoeb Joarder,Author,Graph Rag Pipeline,Topic,AUTHORED
100,Qurat Ul Ain,Author,Graph Rag Pipeline,Topic,AUTHORED
100,Rawaa Alatrash,Author,Graph Rag Pipeline,Topic,AUTHORED
101,Simgrag,Topic,Yuzheng Cai,Author,AUTHORED
101,Simgrag,Topic,Zhenyue Guo,Author,AUTHORED
101,Simgrag,Topic,Yiwen Pei,Author,AUTHORED
101,Simgrag,Topic,Wanrui Bian,Author,AUTHORED
101,Simgrag,Topic,Weiguo Zheng,Author,AUTHORED
102,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Yingli Zhou,Author,AUTHORED
102,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Yaodong Su,Author,AUTHORED
102,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Youran Sun,Author,AUTHORED
102,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Shu Wang,Author,AUTHORED
102,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Taotao Wang,Author,AUTHORED
102,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Runyuan He,Author,AUTHORED
102,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Yongwei Zhang,Author,AUTHORED
102,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Sicong Liang,Author,AUTHORED
102,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Xilin Liu,Author,AUTHORED
102,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Yuchi Ma,Author,AUTHORED
102,In-Depth Analysis Of Graph-Based Rag In A Unified Framework,Paper,Yixiang Fang,Author,AUTHORED
103,Retrieval Augmented Generation,Topic,Large Language Model,Topic,RELATED_TO
103,G-Rag,Topic,Graph Neural Networks,Topic,COVERS
103,G-Rag,Topic,Abstract Meaning Representation Graphs,Topic,COVERS
103,G-Rag,Topic,Retrieval Augmented Generation,Topic,RELATED_TO
103,Palm 2,Topic,G-Rag,Topic,RELATED_TO
103,Jialin Dong,Author,G-Rag,Topic,AUTHORED
103,Bahare Fatemi,Author,G-Rag,Topic,AUTHORED
103,Bryan Perozzi,Author,G-Rag,Topic,AUTHORED
103,Lin F. Yang,Author,G-Rag,Topic,AUTHORED
103,Anton Tsitsulin,Author,G-Rag,Topic,AUTHORED
104,Ontologyrag,Paper,Biomedical Ontologies,Topic,COVERS
104,Ontologyrag,Paper,Biomedical Code Mapping,Topic,COVERS
104,Ontologyrag,Paper,Hui Feng,Author,AUTHORED
104,Ontologyrag,Paper,Yuntzu Yin,Author,AUTHORED
104,Ontologyrag,Paper,Emiliano Reynares,Author,AUTHORED
104,Ontologyrag,Paper,Jay Nanavati,Author,AUTHORED
105,Graph Rag,Paper,Material Science,Topic,COVERS
106,Pg-Rag,Topic,Retrieval-Augmented Generation (Rag),Topic,COVERS
106,Pg-Rag,Topic,Kgp-Llama,Topic,RELATED_TO
106,Xun Liang,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
106,Simin Niu,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
106,Zhiyu Li,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
106,Sensen Zhang,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
106,Shichao Song,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
106,Hanyu Wang,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
106,Jiawei Yang,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
106,Feiyu Xiong,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
106,Bo Tang,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
106,Chenyang Xi,Author,Https://Github.Com/Iaar-Shanghai/Pgrag,Paper,AUTHORED
107,Slide,Topic,Graphrag,Topic,RELATED_TO
107,Slide,Topic,English,Topic,RELATED_TO
107,Slide,Topic,Afrikaans,Topic,RELATED_TO
107,Divyansh Singh,Author,Slide,Topic,AUTHORED
107,Manuel Nunez Martinez,Author,Slide,Topic,AUTHORED
107,Bonnie J. Dorr,Author,Slide,Topic,AUTHORED
107,Sonja Schmer Galunder,Author,Slide,Topic,AUTHORED
107,Long Documents,Topic,Low-Resource Languages,Topic,RELATED_TO
107,Contextual Retrieval Methods,Topic,Long Documents,Topic,RELATED_TO
107,Entity Extraction,Topic,Slide,Topic,RELATED_TO
107,Relationship Extraction,Topic,Slide,Topic,RELATED_TO
107,Question-Answering Metrics,Topic,Slide,Topic,RELATED_TO
107,Data Scarcity,Topic,Low-Resource Languages,Topic,RELATED_TO
108,Dgrag,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
108,Dgrag,Topic,Wenqing Zhou,Author,AUTHORED
108,Dgrag,Topic,Yuxuan Yan,Author,AUTHORED
108,Dgrag,Topic,Qianqian Yang,Author,AUTHORED
109,Graphinsight,Topic,Large Language Models,Topic,RELATED_TO
109,Graphinsight,Topic,Yukun Cao,Author,AUTHORED
109,Graphinsight,Topic,Shuo Han,Author,AUTHORED
109,Graphinsight,Topic,Zengyi Gao,Author,AUTHORED
109,Graphinsight,Topic,Zezhong Ding,Author,AUTHORED
109,Graphinsight,Topic,Xike Xie,Author,AUTHORED
109,Graphinsight,Topic,S. Kevin Zhou,Author,AUTHORED
110,Incorporating Legal Structure In Retrieval-Augmented Generation: A Case Study On Copyright Fair Use,Paper,Justin Ho,Author,AUTHORED
110,Incorporating Legal Structure In Retrieval-Augmented Generation: A Case Study On Copyright Fair Use,Paper,Alexandra Colby,Author,AUTHORED
110,Incorporating Legal Structure In Retrieval-Augmented Generation: A Case Study On Copyright Fair Use,Paper,William Fisher,Author,AUTHORED
110,Incorporating Legal Structure In Retrieval-Augmented Generation: A Case Study On Copyright Fair Use,Paper,Retrieval-Augmented Generation,Topic,INCLUDES
110,Incorporating Legal Structure In Retrieval-Augmented Generation: A Case Study On Copyright Fair Use,Paper,Fair Use Doctrine,Topic,INCLUDES
110,Incorporating Legal Structure In Retrieval-Augmented Generation: A Case Study On Copyright Fair Use,Paper,U.S. Copyright Law,Topic,INCLUDES
110,Incorporating Legal Structure In Retrieval-Augmented Generation: A Case Study On Copyright Fair Use,Paper,Dmca Takedowns,Topic,INCLUDES
110,Incorporating Legal Structure In Retrieval-Augmented Generation: A Case Study On Copyright Fair Use,Paper,Legal Knowledge Graphs,Topic,INCLUDES
110,Incorporating Legal Structure In Retrieval-Augmented Generation: A Case Study On Copyright Fair Use,Paper,Court Citation Networks,Topic,INCLUDES
110,Incorporating Legal Structure In Retrieval-Augmented Generation: A Case Study On Copyright Fair Use,Paper,Chain-Of-Thought Reasoning,Topic,INCLUDES
110,Incorporating Legal Structure In Retrieval-Augmented Generation: A Case Study On Copyright Fair Use,Paper,Llm-Based Legal Assistance Tools,Topic,INCLUDES
111,Knowledge Graph Based Retrieval-Augmented Generation (Kg-Rag),Topic,Large Language Model (Llm),Topic,RELATED_TO
111,Knowledge Graph Based Retrieval-Augmented Generation (Kg-Rag),Topic,Question Answering (Qa),Topic,RELATED_TO
111,Dongzhuoran Zhou,Author,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,AUTHORED
111,Yuqicheng Zhu,Author,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,AUTHORED
111,Yuan He,Author,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,AUTHORED
111,Jiaoyan Chen,Author,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,AUTHORED
111,Evgeny Kharlamov,Author,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,AUTHORED
111,Steffen Staab,Author,Evaluating Knowledge Graph Based Retrieval Augmented Generation Methods Under Knowledge Incompleteness,Paper,AUTHORED
112,Knowledge Augmented Generation,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
112,Knowledge Augmented Generation,Topic,Ant Group,Topic,INCLUDES
112,Knowledge Augmented Generation,Topic,E-Government Q&A,Topic,INCLUDES
112,Knowledge Augmented Generation,Topic,E-Health Q&A,Topic,INCLUDES
112,Knowledge Augmented Generation,Topic,Lei Liang,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Mengshu Sun,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Zhengke Gui,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Zhongshu Zhu,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Zhouyu Jiang,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Ling Zhong,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Yuan Qu,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Peilong Zhao,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Zhongpu Bo,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Jin Yang,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Huaidong Xiong,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Lin Yuan,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Jun Xu,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Zaoyang Wang,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Zhiqiang Zhang,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Wen Zhang,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Huajun Chen,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Wenguang Chen,Author,AUTHORED
112,Knowledge Augmented Generation,Topic,Jun Zhou,Author,AUTHORED
113,Large Language Models,Topic,Retrieval-Augmented Generation (Rag) Framework,Topic,RELATED_TO
113,Retrieval-Augmented Generation (Rag) Framework,Topic,Knowledge Graphs,Topic,RELATED_TO
113,Multi-Objective Multi-Armed Bandit Enhanced Rag Framework,Topic,Knowledge Graphs,Topic,RELATED_TO
113,Xiaqiang Tang,Author,Https://Github.Com/Futureeeeee/Dynamic-Rag.Git,Paper,AUTHORED
113,Jian Li,Author,Https://Github.Com/Futureeeeee/Dynamic-Rag.Git,Paper,AUTHORED
113,Nan Du,Author,Https://Github.Com/Futureeeeee/Dynamic-Rag.Git,Paper,AUTHORED
113,Sihong Xie,Author,Https://Github.Com/Futureeeeee/Dynamic-Rag.Git,Paper,AUTHORED
